Date,Open,High,Low,Close,Volume,Day,Weekday,Week,Month,Year
4/20/23,402.8012376,405.2403404,401.8804571,403.45755,75840400,20,3,16,4,2023
4/21/23,403.7611605,404.241131,401.7824781,403.7709656,73457400,21,4,16,4,2023
4/24/23,403.5652726,404.6232046,402.203712,404.1921997,64332100,24,0,17,4,2023
4/25/23,402.1841341,402.7522906,397.7173829,397.7761536,97766700,25,1,17,4,2023
4/26/23,398.403065,399.5001575,395.5231821,396.0913086,80447000,26,2,17,4,2023
4/27/23,398.6773696,404.2510188,398.4226767,403.9767456,92968400,27,3,17,4,2023
4/28/23,403.0755035,407.4345182,403.0167328,407.4247131,89335600,28,4,17,4,2023
5/1/23,406.9741152,409.0801442,406.7781931,407.0133057,62122300,1,0,18,5,2023
5/2/23,406.2884105,406.337406,399.4805481,402.4387817,103998500,2,1,18,5,2023
5/3/23,402.9481499,405.4068329,399.4315648,399.6764526,91531800,3,2,18,5,2023
5/4/23,398.6087919,398.9418357,395.484021,396.8456116,94901900,4,3,18,5,2023
5/5/23,400.5482682,405.2599069,400.2838001,404.1921997,87844000,5,4,18,5,2023
5/8/23,404.5252954,404.7897634,402.8698513,404.2999878,50046800,8,0,19,5,2023
5/9/23,402.7228997,403.6632605,402.2918948,402.5269775,49220100,9,1,19,5,2023
5/10/23,405.4166514,406.0631587,400.5090903,404.4077148,96142900,10,2,19,5,2023
5/11/23,403.5261111,403.9962765,401.586589,403.7024231,70157100,11,3,19,5,2023
5/12/23,404.9660573,405.1815597,400.7050037,403.1734619,70439400,12,4,19,5,2023
5/15/23,403.7905688,404.9758173,401.8412717,404.5644226,54289400,15,0,20,5,2023
5/16/23,403.4379334,404.3783241,401.8510653,401.8608704,57705500,16,1,20,5,2023
5/17/23,403.917932,407.3561363,402.2429079,406.7390442,87287000,17,2,20,5,2023
5/18/23,406.4157837,411.088262,406.190506,410.6572571,97177200,18,3,20,5,2023
5/19/23,411.5780146,412.1167558,408.8156732,410.0596924,103679700,19,4,20,5,2023
5/22/23,410.0793306,411.7935452,408.8157012,410.2262573,60745400,22,0,21,5,2023
5/23/23,408.5511934,410.1576717,405.2207254,405.622345,86383500,23,1,21,5,2023
5/24/23,403.9865357,404.3783502,401.4984672,402.6837158,89213700,24,2,21,5,2023
5/25/23,406.259085,407.6500609,403.9767437,406.170929,90961600,25,3,21,5,2023
5/26/23,406.8369635,412.1657241,406.7586126,411.4310608,93830000,26,4,21,5,2023
5/30/23,413.3999747,413.9387159,410.177243,411.5877991,72216000,30,1,22,5,2023
5/31/23,409.7266808,410.6474613,407.7088077,409.305481,110811800,31,2,22,5,2023
6/1/23,409.5405686,414.2718177,408.2671639,413.1943054,88865000,1,3,22,6,2023
6/2/23,415.8195077,419.9727955,415.2807665,419.1695862,91366700,2,4,22,6,2023
6/5/23,419.5221963,420.8347913,417.6512499,418.366333,65460200,5,0,23,6,2023
6/6/23,417.9451075,419.8160239,417.27899,419.2772827,64022200,6,1,23,6,2023
6/7/23,419.6788806,420.8347437,417.3965098,417.8275146,85373300,7,2,23,6,2023
6/8/23,417.8961144,420.8151876,417.1124854,420.3547974,61952800,8,3,23,6,2023
6/9/23,421.1677795,423.156267,420.1000724,421.1090088,85742800,9,4,23,6,2023
6/12/23,422.1081782,425.0076411,421.3735148,424.9292603,76104300,12,0,24,6,2023
6/13/23,426.4182095,428.387087,425.7423168,427.7308044,95899700,13,1,24,6,2023
6/14/23,428.0736664,430.0817343,424.7235882,428.2401733,100612100,14,2,24,6,2023
6/15/23,427.4075721,434.8227821,427.3096409,433.5493774,110303100,15,3,24,6,2023
6/16/23,435.5727548,436.1528332,431.5908479,432.0726013,114121300,16,4,24,6,2023
6/20/23,430.0964131,431.0009309,427.7170804,429.8309326,76160400,20,1,25,6,2023
6/21/23,428.8280939,429.6441283,427.0288397,427.6286011,76982300,21,2,25,6,2023
6/22/23,426.6552471,429.2803472,426.3111246,429.1722107,70637200,22,3,25,6,2023
6/23/23,425.6524119,427.7466112,425.2001529,425.9277039,92074500,23,4,25,6,2023
6/26/23,425.3475958,427.304134,423.9416415,424.187439,72823600,26,0,26,6,2023
6/27/23,425.0820985,429.4671165,424.6199982,428.8378906,72813700,27,1,26,6,2023
6/28/23,427.7367289,430.0865671,427.107503,429.0542297,75636000,28,2,26,6,2023
6/29/23,428.6314177,430.9124252,428.2184948,430.7452698,67882300,29,3,26,6,2023
6/30/23,434.0193035,436.8312119,433.6948341,435.8283691,104921500,30,4,26,6,2023
7/3/23,435.4744636,436.6149374,435.1893302,436.329834,32793400,3,0,27,7,2023
7/5/23,434.4814154,436.4281421,434.4715739,435.6809082,58418400,5,2,27,7,2023
7/6/23,432.0333006,432.7018625,429.712957,432.2692566,80658300,6,3,27,7,2023
7/7/23,431.256559,435.1991598,430.9320895,431.177887,86076100,7,4,27,7,2023
7/10/23,430.8141248,432.4462236,430.2340464,432.2692566,62443500,10,0,28,7,2023
7/11/23,433.045995,435.5236227,432.0529636,435.0221863,64463800,11,1,28,7,2023
7/12/23,438.8861138,439.9577871,437.4309821,438.5223083,91924500,12,2,28,7,2023
7/13/23,440.3707393,442.809061,439.9283219,442.0028381,72425200,13,3,28,7,2023
7/14/23,442.9073483,443.7725301,440.9507802,441.7275085,69761800,14,4,28,7,2023
7/17/23,441.5800453,444.3329648,441.5308678,443.2612915,52680200,17,0,29,7,2023
7/18/23,442.9270198,447.2137131,442.4845724,446.5549927,80744400,18,1,29,7,2023
7/19/23,447.3611957,448.7573084,446.4763009,447.5480042,65891700,19,2,29,7,2023
7/20/23,446.535334,447.4496933,443.851215,444.5787659,70591600,20,3,29,7,2023
7/21/23,446.3288425,446.535334,444.5689544,444.5787659,71245400,21,4,29,7,2023
7/24/23,445.7487855,447.3907257,444.6967651,446.5648499,54023400,24,0,30,7,2023
7/25/23,446.2895284,449.0621008,446.2403509,447.7839661,55191200,25,1,30,7,2023
7/26/23,446.8302574,449.3078849,445.7585842,447.8527832,71052900,26,2,30,7,2023
7/27/23,451.3037731,451.7167261,443.9593441,444.8835449,92194400,27,3,30,7,2023
7/28/23,448.216549,450.0846035,444.8835213,449.2390747,80011800,28,4,30,7,2023
7/31/23,449.7208655,450.4582579,448.3837117,450.0944824,62040400,31,0,31,7,2023
8/1/23,448.5999966,449.5635334,447.8331097,448.806488,55291500,1,1,31,8,2023
8/2/23,445.6307798,445.8962303,441.7963456,442.5632324,93933400,2,2,31,8,2023
8/3/23,440.508382,443.2121541,439.8496316,441.2949219,64276100,3,3,31,8,2023
8/4/23,443.1433176,445.2866642,438.7681108,439.2990417,100052300,4,4,31,8,2023
8/7/23,441.1671042,443.2907979,440.4592063,443.1334839,58357500,7,0,32,8,2023
8/8/23,440.5476705,443.123653,437.7849096,441.2064209,71361300,8,1,32,8,2023
8/9/23,441.4817279,441.6488834,437.4801381,438.2568665,78789600,9,2,32,8,2023
8/10/23,440.6558255,444.1068312,437.2245028,438.4141541,93005500,10,3,32,8,2023
8/11/23,436.5068175,439.1909367,435.8972446,438.1585693,68664600,11,4,32,8,2023
8/14/23,437.224528,440.577179,436.9099001,440.577179,47867400,14,0,33,8,2023
8/15/23,438.7681026,439.1319081,434.8648379,435.4449463,75707500,15,1,33,8,2023
8/16/23,435.0221452,436.7132328,432.1414063,432.2495728,80107200,16,2,33,8,2023
8/17/23,433.7440009,434.0094514,428.4249407,428.9558716,95711300,17,3,33,8,2023
8/18/23,426.0849646,430.2143738,425.7310307,429.1623535,98758400,18,4,33,8,2023
8/21/23,430.1947021,432.7116657,428.002208,431.9546204,68719000,21,0,34,8,2023
8/22/23,433.7636708,433.7636708,430.21437,430.7846069,65062900,22,1,34,8,2023
8/23/23,431.8661545,436.211867,431.7186821,435.5826111,68441000,23,2,34,8,2023
8/24/23,437.2146753,437.7357647,429.5162824,429.5458069,88517300,24,3,34,8,2023
8/25/23,431.3057123,433.8816649,427.6875809,432.5740356,102325100,25,4,34,8,2023
8/28/23,434.8058608,435.9463646,432.5740306,435.3171387,61595400,28,0,35,8,2023
8/29/23,435.2089826,441.8946916,435.0221741,441.6095581,83081900,29,1,35,8,2023
8/30/23,441.953682,444.0773757,441.2359426,443.4284668,69053900,30,2,35,8,2023
8/31/23,444.0577064,445.2178632,442.5927631,442.7795715,66084600,31,3,35,8,2023
9/1/23,445.5521343,446.0437292,442.1207815,443.6054077,58875700,1,4,35,9,2023
9/5/23,443.1532058,443.4776453,441.6194319,441.6882324,55166200,5,1,36,9,2023
9/6/23,440.8623102,440.9704767,436.3494726,438.7189636,70758500,6,2,36,9,2023
9/7/23,435.6612689,438.0602547,435.307335,437.3720398,70355400,7,3,36,9,2023
9/8/23,437.4211278,439.5939688,437.0573524,438.0307007,61659700,8,4,36,9,2023
9/11/23,440.7050381,441.2261275,438.9648027,440.9115295,60180100,11,0,37,9,2023
9/12/23,439.4367122,440.990139,437.9029385,438.4928284,67565400,12,1,37,9,2023
9/13/23,438.7189559,440.1838991,437.5981051,439.0040894,60199300,13,2,37,9,2023
9/14/23,441.5211048,443.4972961,440.1937924,442.7893982,83430800,14,3,37,9,2023
9/15/23,441.1742178,441.5096778,437.0105203,437.4544983,111761400,15,4,37,9,2023
9/18/23,437.1387506,439.033147,436.6552979,437.7110291,55752200,18,0,38,9,2023
9/19/23,436.7736852,437.3755621,434.0702523,436.8032837,66514600,19,1,38,9,2023
9/20/23,438.0859762,438.5102319,432.5804083,432.7876282,82562600,20,2,38,9,2023
9/21/23,429.8868621,430.1532489,425.4765,425.6343689,103976100,21,3,38,9,2023
9/22/23,426.6802215,428.308201,424.2530213,424.6773071,100829700,22,4,38,9,2023
9/25/23,423.4439944,426.5026099,422.9999863,426.4631653,70874500,25,0,39,9,2023
9/26/23,423.3650087,424.0852798,419.3493041,420.1978455,96168400,26,1,39,9,2023
9/27/23,421.3917027,421.9639811,416.655757,420.3655701,104705800,27,2,39,9,2023
9/28/23,419.8032244,424.5095719,419.2013474,422.8026428,92258300,28,3,39,9,2023
9/29/23,425.9105879,426.088179,420.2274293,421.7764893,115078500,29,4,39,9,2023
10/2/23,420.9279683,422.8815617,418.7967837,421.6087646,83798600,2,0,40,10,2023
10/3/23,419.3887919,421.6679692,414.5738967,415.9650879,103760600,3,1,40,10,2023
10/4/23,416.4387003,419.7538564,414.9488373,418.9941406,87453000,4,2,40,10,2023
10/5/23,418.6981266,419.6946607,415.5507157,418.8362732,70142700,5,3,40,10,2023
10/6/23,416.3400139,425.3778034,414.9882974,423.809021,113202700,6,4,40,10,2023
10/9/23,421.8751586,427.1044634,421.3127865,426.5223389,80374400,9,0,41,10,2023
10/10/23,427.163651,431.3865454,426.7591177,428.7423096,78607300,10,1,41,10,2023
10/11/23,429.827676,430.7551068,427.4004758,430.4985962,62451700,11,2,41,10,2023
10/12/23,431.1201668,431.5049477,425.4764826,427.874054,81154200,12,3,41,10,2023
10/13/23,429.4033818,430.6268581,424.1445084,425.7428894,95143100,13,4,41,10,2023
10/16/23,428.0319084,431.3076197,427.785244,430.22229,75433200,16,0,42,10,2023
10/17/23,427.0353819,432.2942851,426.6801995,430.2025452,75324700,17,1,42,10,2023
10/18/23,428.3969713,429.3737529,423.3650103,424.4700623,93559800,18,2,42,10,2023
10/19/23,425.2002527,427.0452983,420.0498971,420.7405396,121323000,19,3,42,10,2023
10/20/23,420.2965342,420.8490602,415.4618865,415.5704346,123845800,20,4,42,10,2023
10/23/23,414.0114935,418.7869441,412.2256451,414.8501587,92035100,23,0,43,10,2023
10/24/23,417.0109392,419.152,415.1264191,417.9778748,78564200,24,1,43,10,2023
10/25/23,416.261095,416.2906935,411.4560459,411.9789734,94223200,25,2,43,10,2023
10/26/23,410.8936745,411.7619081,406.1083779,407.0456848,115156800,26,3,43,10,2023
10/27/23,408.6638011,409.0683344,403.7502344,405.2006226,107367700,27,4,43,10,2023
10/30/23,408.0422516,411.1206195,406.7201336,410.045166,86562700,30,0,44,10,2023
10/31/23,410.6272627,412.9459147,408.6835455,412.6203308,79665200,31,1,44,10,2023
11/1/23,413.6070155,417.8496326,413.0643356,417.0208435,98068100,1,2,44,11,2023
11/2/23,420.8885338,425.1706557,420.8688114,425.0127869,94938900,2,3,44,11,2023
11/3/23,427.3609817,430.4689478,427.2327114,428.8902893,100110800,3,4,44,11,2023
11/6/23,429.6599177,430.3308378,427.8937916,429.8769836,67831700,6,0,45,11,2023
11/7/23,429.8769567,431.7516006,428.7127077,431.1004028,64256100,7,1,45,11,2023
11/8/23,431.7121535,432.2449572,429.0679176,431.4161682,61746000,8,2,45,11,2023
11/9/23,432.5803916,432.6198664,427.6175039,428.0516357,83174400,9,3,45,11,2023
11/10/23,430.1631225,435.047061,428.0417839,434.7313232,89462200,10,4,45,11,2023
11/13/23,433.3697724,435.4417299,432.5705819,434.3169556,52236100,13,0,46,11,2023
11/14/23,440.3651623,444.0552532,440.1382202,442.7430115,97176900,14,1,46,11,2023
11/15/23,444.1045535,445.3576283,442.8120341,443.6802979,77327600,15,2,46,11,2023
11/16/23,443.2264578,444.5485758,442.1411281,444.2229919,66665800,16,3,46,11,2023
11/17/23,444.2328328,445.397112,443.2955259,444.7755127,83133200,17,4,46,11,2023
11/20/23,444.5189437,449.0575757,444.5090675,448.1991882,69936200,20,0,47,11,2023
11/21/23,447.133647,448.0709841,445.9299231,447.2224426,49244600,21,1,47,11,2023
11/22/23,448.9096215,450.2909366,447.834168,448.9490662,59394900,22,2,47,11,2023
11/24/23,448.9984297,449.4226854,448.6629697,449.2253418,29737400,24,4,47,11,2023
11/27/23,448.5839747,449.4127637,448.0215725,448.4162598,50506000,27,0,48,11,2023
11/28/23,448.0216253,450.1824086,447.4493769,448.8602905,62115000,28,1,48,11,2023
11/29/23,451.0506139,452.2050168,448.1399914,448.5444946,63146000,29,2,48,11,2023
11/30/23,449.4029301,450.6658509,447.2914678,450.3106384,79752700,30,3,48,11,2023
12/1/23,449.6890523,453.5172897,449.0872054,452.9746399,89097900,1,4,48,12,2023
12/4/23,449.5213178,452.9943426,448.2781193,450.5967712,72430900,4,0,49,12,2023
12/5/23,449.1858777,451.4847773,448.8010666,450.5079956,69793500,5,1,49,12,2023
12/6/23,452.6884877,452.7180862,448.2485273,448.6925354,69124700,6,2,49,12,2023
12/7/23,450.8138459,452.7772854,450.2021228,452.1162415,66995400,7,3,49,12,2023
12/8/23,451.3564736,454.6025863,451.1098092,454.0599365,83080900,8,4,49,12,2023
12/11/23,453.5567792,456.0037016,453.3397132,455.8260803,65002200,11,0,50,12,2023
12/12/23,455.4708823,458.0066003,454.4546259,457.9079285,68327600,12,1,50,12,2023
12/13/23,458.2927107,464.4790749,457.9276521,464.2225342,93278000,13,2,50,12,2023
12/14/23,466.1958551,467.4094551,462.9892169,465.7124023,119026000,14,3,50,12,2023
12/15/23,465.1040961,466.3028143,463.0633427,464.9455872,141319300,15,4,50,12,2023
12/18/23,466.5802017,468.561518,465.5003879,467.5609436,70375300,18,0,51,12,2023
12/19/23,468.1156959,470.4833834,468.0364565,470.4041138,55761800,19,1,51,12,2023
12/20/23,469.5323537,471.4542331,463.4497281,463.8856201,102921000,20,2,51,12,2023
12/21/23,466.9268916,468.5615017,464.4601625,468.2841187,86667500,21,3,51,12,2023
12/22/23,469.43328,470.9390998,467.2934849,469.2252502,67126600,22,4,51,12,2023
12/26/23,469.6413468,472.1278784,469.5620772,471.2065735,55387000,26,1,52,12,2023
12/27/23,470.9985517,472.2071559,470.4537017,472.0585632,68000300,27,2,52,12,2023
12/28/23,472.4251049,473.088829,471.8109017,472.2368774,77158100,28,3,52,12,2023
12/29/23,472.0387204,472.5736843,468.8785183,470.869751,122234100,29,4,52,12,2023
1/2/24,467.7491453,469.2450487,466.0947329,468.2345581,123623700,2,1,1,1,2024
1/3/24,466.0353388,466.7882487,463.7964718,464.410675,103585900,3,2,1,1,2024
1/4/24,463.9252249,466.5603793,462.6869021,462.9147644,84232200,4,3,1,1,2024
1/5/24,463.1227916,466.0452454,462.0726963,463.5487976,86060800,5,4,1,1,2024
1/8/24,464.0540075,470.3149745,463.9252171,470.1663818,74879100,8,0,2,1,2024
1/9/24,467.4618619,470.4932735,466.9467305,469.4530945,65931400,9,1,2,1,2024
1/10/24,469.7304891,472.989763,469.4431898,472.1080627,67310600,10,2,2,1,2024
1/11/24,473.1284615,473.6535091,467.8482664,471.9000549,77940700,11,3,2,1,2024
1/12/24,473.3761264,474.1290363,470.7905229,472.2269592,57944000,12,4,2,1,2024
1/16/24,470.8201897,472.157554,468.6407298,470.4932556,85014900,16,1,3,1,2024
1/17/24,467.4123497,468.3732893,465.4805541,467.8779602,68843900,17,2,3,1,2024
1/18/24,469.5819138,472.6034092,468.0067708,472.0387268,91856200,18,3,3,1,2024
1/19/24,473.1878729,478.2105171,472.0882568,477.9232178,110733300,19,4,3,1,2024
1/22/24,479.488482,480.6871699,478.2699615,478.9337158,75844900,22,0,4,1,2024
1/23/24,479.4885006,480.5782004,478.3789682,480.3305359,49945300,23,1,4,1,2024
1/24/24,483.2529667,484.2039901,480.3503455,480.8555908,81765000,24,2,4,1,2024
1/25/24,483.0251085,483.7482998,480.8555948,483.4709167,72525000,25,3,4,1,2024
1/26/24,483.0350312,484.550737,481.9948522,482.85672,76641600,26,4,4,1,2024
1/29/24,483.1736951,486.8292259,482.6189289,486.680603,61322800,29,0,5,1,2024
1/30/24,485.9772651,487.0273603,485.5314568,486.3041992,58618400,30,1,5,1,2024
1/31/24,484.0553867,484.511081,478.349186,478.3690186,126011100,31,2,5,1,2024
2/1/24,480.1026896,484.6597234,479.2804264,484.6300049,91891600,1,3,5,2,2024
2/2/24,485.0757973,491.4160039,484.7290609,489.7319031,99147700,2,4,5,2,2024
2/5/24,489.0879811,489.7616214,485.6503958,487.9487,75757100,5,0,6,2,2024
2/6/24,488.9096319,489.7021766,487.4533631,489.3653564,55918600,6,1,6,2,2024
2/7/24,491.6537495,493.8728141,490.7324144,493.4468384,70556500,7,2,6,2,2024
2/8/24,493.4468489,494.0511359,492.6146997,493.6647949,52343600,8,3,6,2,2024
2/9/24,494.1799447,496.9636919,493.8332083,496.5179138,63979400,9,4,6,2,2024
2/12/24,496.4881848,498.7964051,495.5668496,496.2999573,56502300,12,0,7,2,2024
2/13/24,489.9101943,492.4462768,486.135789,489.464386,113099200,13,1,7,2,2024
2/14/24,492.1490748,494.4077741,489.7813872,493.9124451,68387800,14,2,7,2,2024
2/15/24,494.6257514,497.5085705,494.1403084,497.320343,61683000,15,3,7,2,2024
2/16/24,497.0132022,498.1722553,494.0907486,494.8436584,75461200,16,4,7,2,2024
2/20/24,493.0704082,493.7539648,489.8309667,492.1193848,71736700,20,1,8,2,2024
2/21/24,490.7918682,492.7236334,488.9492284,492.5651245,59603800,21,2,8,2,2024
2/22/24,499.3016155,503.7397446,498.3208434,502.7590027,76402500,22,3,8,2,2024
2/23/24,504.512461,505.3644428,502.3627498,503.1057434,61321800,23,4,8,2,2024
2/26/24,503.5515405,503.9973488,501.1343322,501.2631226,50386700,26,0,9,2,2024
2/27/24,501.9665039,502.4221982,500.0347084,502.1943359,48854500,27,1,9,2,2024
2/28/24,500.6092741,502.1249798,500.2427354,501.5306091,56506600,28,2,9,2,2024
2/29/24,503.3237321,504.9781144,500.6291406,503.3336182,83924800,29,3,9,2,2024
3/1/24,504.2252089,508.494913,503.8091192,508.059021,76805900,1,4,9,3,2024
3/4/24,507.2467236,509.3964348,507.2169748,507.5141602,49799300,4,0,10,3,2024
3/5/24,505.4734283,505.9291528,500.1932334,502.4420166,72855600,5,1,10,3,2024
3/6/24,505.780521,507.2863408,503.6704445,504.9880066,68382400,6,2,10,3,2024
3/7/24,508.3463198,511.0706296,505.0474113,510.0007019,58652100,7,3,10,3,2024
3/8/24,510.6447186,513.3788846,506.3551515,506.9396362,86425500,8,4,10,3,2024
3/11/24,505.7112087,507.0981241,503.7496946,506.5037231,62557200,11,0,11,3,2024
3/12/24,508.6534534,512.5467328,506.0876221,511.9523621,73114400,12,1,11,3,2024
3/13/24,512.2792367,512.4575479,509.6837171,511.1498718,55104100,13,2,11,3,2024
3/14/24,512.1405232,512.2990624,507.0386699,510.1394348,110171800,14,3,11,3,2024
3/15/24,507.0141603,508.4948479,504.9372552,506.6365356,107585800,15,4,11,3,2024
3/18/24,510.7803958,512.2511059,509.2301698,509.647522,88893300,18,0,12,3,2024
3/19/24,508.9420378,512.767898,507.9184603,512.4797363,60755300,19,1,12,3,2024
3/20/24,512.5393895,517.3589863,511.853709,517.2198486,69594600,20,2,12,3,2024
3/21/24,520.1116257,520.8270867,518.6408548,518.9290771,60256100,21,3,12,3,2024
3/22/24,518.8395776,519.3364457,517.7067038,517.9452515,79023000,22,4,12,3,2024
3/25/24,516.5440628,517.6868837,516.3552505,516.5142822,48512100,25,0,13,3,2024
3/26/24,517.9651275,518.3129716,515.1528976,515.5603027,65463700,26,1,13,3,2024
3/27/24,518.4421283,519.9327326,516.2360024,519.8929443,82999800,27,2,13,3,2024
3/28/24,519.9327167,521.3239109,519.5054175,519.7935791,96294900,28,3,13,3,2024
4/1/24,520.5488654,521.0954082,517.7067337,518.8892822,62477500,1,0,14,4,2024
4/2/24,514.9938098,515.7291649,513.2448245,515.5900879,74230300,2,1,14,4,2024
4/3/24,514.4770775,517.6868867,514.4274029,516.1564941,59155800,3,2,14,4,2024
4/4/24,520.240787,520.5885704,509.5481759,509.8562317,96858100,4,3,14,4,2024
4/5/24,511.2375744,517.1800978,510.790381,515.1826782,74482100,5,4,14,4,2024
4/8/24,515.8981241,516.9216407,514.6460069,515.4707642,48401800,8,0,15,4,2024
4/9/24,517.239679,517.4881131,511.1281773,516.0670776,68124400,9,1,15,4,2024
4/10/24,510.2636525,512.9268582,508.8824052,510.8996582,82652800,10,2,15,4,2024
4/11/24,512.449835,516.2260201,508.8724092,514.7553101,70099000,11,3,15,4,2024
4/12/24,511.148087,512.5890166,505.891214,507.6501465,92469100,12,4,15,4,2024
4/15/24,511.9033483,512.0722665,500.4256767,501.2902527,92101400,15,0,16,4,2024
4/16/24,501.7771788,503.3274049,499.064268,500.3760071,73484000,16,1,16,4,2024
4/17/24,502.8802223,503.0491708,495.9936373,497.4146729,75910300,17,2,16,4,2024
4/18/24,498.8356956,500.9722223,495.4371045,496.3910828,74548100,18,3,16,4,2024
4/19/24,496.3116003,497.3252003,490.7665354,492.0584106,102129100,19,4,16,4,2024
4/22/24,494.7116678,499.2331856,492.3267071,496.5898438,67961000,22,0,17,4,2024
4/23/24,498.6369423,502.9199429,496.4010359,502.4826965,64633600,23,1,17,4,2024
4/24/24,503.3869922,504.1919161,499.9784844,502.2442017,55928100,24,2,17,4,2024
4/25/24,496.053242,501.1113557,494.3738253,500.3362427,69122400,25,3,17,4,2024
4/26/24,503.1783457,506.6862333,502.5324232,505.0763855,64306100,26,4,17,4,2024
4/29/24,506.8948927,507.5507622,504.0726855,506.8650818,46415400,29,0,18,4,2024
4/30/24,505.3744949,506.3682312,498.8357239,498.8357239,77483600,30,1,18,4,2024
5/1/24,498.2394895,505.006831,496.7389381,497.2159424,80242800,1,2,18,5,2024
5/2/24,500.9920845,502.721206,496.420892,501.8665771,62550200,2,3,18,5,2024
5/3/24,507.9582118,509.3394894,505.3744915,508.0874023,72756700,3,4,18,5,2024
5/6/24,510.532007,513.3740782,510.0848136,513.3343506,47264700,6,0,19,5,2024
5/7/24,514.3181091,515.3217923,513.2150764,513.9007568,52561300,7,1,19,5,2024
5/8/24,512.0325358,514.4969822,511.9132923,513.9504395,42047200,8,2,19,5,2024
5/9/24,514.139241,516.9515314,513.4734547,516.9117432,43643700,9,3,19,5,2024
5/10/24,518.5415318,519.3663499,516.3354664,517.5776367,52233200,10,4,19,5,2024
5/13/24,519.2867837,519.3960801,516.4844404,517.6470947,36716400,13,0,20,5,2024
5/14/24,517.845871,520.5488651,517.2993282,520.0221558,57535900,14,1,20,5,2024
5/15/24,522.5363386,526.7597176,521.8903858,526.4616089,59504900,15,2,20,5,2024
5/16/24,526.5609054,528.1906472,525.2292723,525.3783569,50244800,16,3,20,5,2024
5/17/24,525.4976612,526.2032358,524.0170039,526.133667,59187600,17,4,20,5,2024
5/20/24,526.2528861,528.2304114,525.8553674,526.7398071,37764200,20,0,21,5,2024
5/21/24,525.9646887,528.190648,525.7559823,528.0316162,33437000,21,1,21,5,2024
5/22/24,527.3261625,528.0515706,524.2952184,526.5112915,48390000,22,2,21,5,2024
5/23/24,529.6216809,529.7309774,521.4332435,522.6655273,57211200,23,3,21,5,2024
5/24/24,524.543651,526.9485363,523.5797559,526.1237183,41258400,24,4,21,5,2024
5/28/24,526.9485345,527.1870215,523.8082941,526.491394,36269600,28,1,22,5,2024
5/29/24,522.3872742,524.0070692,522.0792184,522.8046265,45190300,29,2,22,5,2024
5/30/24,521.2344958,521.9102291,518.0644751,519.3364258,46468500,30,3,22,5,2024
5/31/24,520.3103591,524.1958409,515.1130776,524.0666504,90785800,31,4,22,5,2024
6/3/24,525.7063472,525.9945089,519.3265171,524.4939575,46835700,3,0,23,6,2024
6/4/24,523.1623577,525.8355104,521.6717535,525.0802612,34632700,4,1,23,6,2024
6/5/24,527.445388,531.340817,525.4181273,531.3209229,47610400,5,2,23,6,2024
6/6/24,531.628977,532.0662233,529.3433958,531.3109741,30808500,6,3,23,6,2024
6/7/24,530.317256,533.5270653,529.2042763,530.6651001,43224500,7,4,23,6,2024
6/10/24,529.8402412,532.6326374,529.2340767,532.3046875,35729300,10,0,24,6,2024
6/11/24,530.7247048,533.6462917,528.7173382,533.5866699,36383400,11,1,24,6,2024
6/12/24,538.2373834,540.711777,536.9156972,537.9690552,63251300,12,2,24,6,2024
6/13/24,539.7478125,539.9266777,536.2101142,539.0521851,44760900,13,3,24,6,2024
6/14/24,537.4920649,539.4099685,536.4684874,539.380188,40089900,14,4,24,6,2024
6/17/24,538.6845203,545.0941308,538.2174328,543.6730347,55839500,17,0,25,6,2024
6/18/24,543.7326961,545.1835729,543.3053968,545.0543823,41376400,18,1,25,6,2024
6/20/24,545.998388,546.6741213,541.7650624,543.5736694,70328200,20,3,25,6,2024
6/21/24,542.7353217,543.9814993,541.3595367,542.8449707,64513900,21,4,25,6,2024
6/24/24,542.6654869,545.2774702,540.9606941,541.0803223,45528700,24,0,26,6,2024
6/25/24,542.3265433,543.5328652,540.7812952,543.1640015,38273300,25,1,26,6,2024
6/26/24,542.0274769,544.5696672,541.3695219,543.8419189,38550600,26,2,26,6,2024
6/27/24,543.7023376,545.2875024,542.9446519,544.6992798,35041500,27,3,26,6,2024
6/28/24,545.4867983,548.5973135,541.2897111,542.5557861,76144500,28,4,26,6,2024
7/1/24,543.9615156,544.2107511,540.8610403,543.6724243,40297800,1,0,27,7,2024
7/2/24,542.0374168,547.3311768,541.9875819,547.3311768,40434800,2,1,27,7,2024
7/3/24,547.0121934,550.1426064,546.9723377,549.7737427,32789900,3,2,27,7,2024
7/5/24,550.0827508,553.3526892,549.4347141,552.9439697,41488400,5,4,27,7,2024
7/8/24,553.7415152,554.5490359,552.4953376,553.5820313,36110500,8,0,28,7,2024
7/9/24,554.5590183,555.476188,553.8212909,554.1203613,27289700,9,1,28,7,2024
7/10/24,555.3665725,559.9524821,555.067502,559.6035767,38701200,10,2,28,7,2024
7/11/24,559.723175,560.6104681,554.1303445,554.7783203,53054200,11,3,28,7,2024
7/12/24,555.9248192,561.9463275,555.4463064,558.2775879,53084400,12,4,28,7,2024
7/15/24,560.3113983,563.1128032,557.9187129,559.8129272,40584300,15,0,29,7,2024
7/16/24,561.1487854,563.4317609,560.3811205,563.1326904,36475300,16,1,29,7,2024
7/17/24,557.0912362,558.7960291,554.9079305,555.2369385,57119000,17,2,29,7,2024
